lambda,markovitz,HPG,ACB,MBB,KDH,MWG,VNM,SAB,GAS,ACV,FPT
0.0125,-407000.81246647506,0.0007618675523000924,0.4,0.17259720679535492,0.0117493901315035,0.00013739809289074818,6.089386250347343e-05,0.013784946699624198,0.0007708987756043441,0.4,0.00013739809022254672
0.013,-405916.0539229061,0.003945814229869902,0.4000000000000001,0.17220851979218316,0.004475633095736912,0.0013733369936848275,0.00032400765470646506,0.01235268171178608,0.0039466707422974355,0.4,0.001373335779736365
0.0135,-405701.5417342418,0.0009863210633938536,0.4,0.16654003332295578,0.01105708692276082,0.00043364281210713147,0.0004099364789301505,0.015712379229997138,0.0044506637280849705,0.4,0.00040993644177276254
0.014,-404804.71055053646,0.0016747289188311005,0.4,0.15855898229630427,0.009421253422760628,0.0015181405384354905,0.0008190901732322397,0.02404967086458712,0.0024360057234009114,0.3999999999999999,0.0015221280624497116
0.0145,-402218.88771563186,0.011046834753515613,0.4,0.13160605604374676,0.016436034946053182,0.0012448763352541658,0.00033873216173094397,0.02692151081754568,0.011161078606901768,0.4,0.001244876335254126
0.015,-403890.651521441,0.0010180252447497117,0.4,0.14255593590589713,0.0024554141416671875,0.0008913271987443787,0.00068010906430361,0.050099887534492106,0.0014079734026953645,0.4,0.0008913275074529551
0.0155,-405273.5777465046,0.0006226326456901449,0.4,0.1788427936091384,0.0029418261432930504,0.0003315320370783165,0.0002394901028016124,0.016067560794240127,0.0006226326454263567,0.4,0.0003315320223372516
0.016,-402769.0883355425,0.0011392831412789708,0.4,0.13017529524543492,0.009957109318006049,0.0005999306800060164,0.0005997003808835955,0.05577091986540393,0.0011580198603554695,0.4000000000000001,0.0005997415086328012
0.0165,-400298.39438891405,0.006331913149296054,0.4,0.11360270381976985,0.03336805183124048,0.002999449401545575,0.00027064200585192217,0.03407725958966782,0.006350533453508307,0.4,0.002999446749121232
0.017,-402101.0769271099,0.001461733954453996,0.3999999980321001,0.2558480238752647,0.002583867848277919,0.0002999610868129583,0.00026679015773944687,0.010638274924751405,0.002172900967237227,0.3264284842608387,0.0002999648925236575
0.0175,-402220.958673129,0.01051815358264359,0.4,0.15967113652928402,0.01238029200774113,3.7042540964240704e-05,3.470699122058566e-05,0.012974321690461685,0.004347324454495343,0.4,3.702220319281532e-05
0.018,-398485.46867466695,0.010556935224932007,0.39999999999999497,0.2019759232882544,0.013451353592645128,0.0005013197123697928,0.00023597725378873624,0.028424584008011112,0.010561152447404637,0.333791434760229,0.0005013197123701874
0.0185,-404170.7070276772,5.28982783456145e-05,0.4,0.1966989444445454,0.0005081694980871976,5.223273616848478e-05,2.0165151893637944e-05,0.002562458876456661,5.289827833804896e-05,0.4,5.223273616852429e-05
0.019,-399526.5181583885,0.004646394409592015,0.4,0.15910647078558887,0.016514923396473872,0.003924636445334883,0.0010314170521901849,0.019917227072010272,0.0046463944315954684,0.3862878999618327,0.003924636445384913
0.0195,-401441.8093060088,0.002272651304046168,0.3999999478466091,0.17544791493098685,0.004080130582883075,0.0011787181971748865,0.0003621145327566718,0.021821918783388784,0.003409604038887072,0.3910358821692941,0.0003911176139740819
0.02,-401426.9352560373,0.004586563637481636,0.4,0.17415086448084366,0.004878742090681812,0.0007107251482572952,0.00019126064978531798,0.010184515029426256,0.004586603900138311,0.3999999999999999,0.0007107250633872277
0.0205,-399440.53832922794,0.00360950725521564,0.4,0.14838927828767748,0.015006804848216425,0.001116237185463985,0.0006256426324716027,0.01863788592545041,0.011499910461937848,0.4,0.0011147334035710122
0.021,-398922.9725636849,0.006736396276161529,0.4,0.13331355374109166,0.018378709062218127,0.00012653744343597395,8.108929085230561e-05,0.0342287866377287,0.0070132091374575855,0.4,0.00012171841105840897
0.0215,-401112.52197216975,0.0003904896137176389,0.4000000000000001,0.1736145504759749,0.005991823358691218,0.00037873019440044434,3.238287657182481e-05,0.0188228024372512,0.00039049086158659337,0.4,0.0003787301818079112
0.022,-397993.2540815525,0.002194131157585234,0.4,0.12172007811867565,0.007293571454417411,0.001982071013337204,0.000793835789430081,0.06157847897105575,0.002455762481960475,0.4,0.001982071013538718
