Date,CTG,FPT,HPG,MBB,MSN,REE,SBT,SSI,STB,VCB,VIC,VNM
10/27/2014,12427.3426,20408.1205,9980.8249,8000.2165,49932.7217,18362.5918,7170.2315,18529.0821,14848.4411,17695.8716,22659.3665,49693.993
10/24/2014,12515.4798,20869.0842,10263.3011,8000.2165,50886.8502,19040.1782,7304.2545,19110.1335,15013.4238,18036.1768,23045.8802,50649.6467
10/23/2014,12603.617,20910.99,10263.3011,7942.661,50886.8502,19175.6955,7304.2545,19174.6947,15013.4238,18036.1768,22852.6234,51127.4736
10/22/2014,12603.617,21162.4248,10545.7773,8000.2165,50886.8502,19446.7301,7505.289,19368.3785,15095.9151,18172.2989,23190.8229,51127.4736
10/21/2014,12603.617,20952.8958,10357.4599,8000.2165,50886.8502,19311.2128,7505.289,18658.2046,15095.9151,18172.2989,23625.6508,51127.4736
10/20/2014,12603.617,20952.8958,10357.4599,7942.661,50568.8073,19311.2128,7505.289,18464.5208,15178.4065,18104.2379,22707.6807,50649.6467
10/17/2014,12603.617,21162.4248,10074.9837,8057.772,49932.7217,19378.9714,7505.289,18787.3271,15095.9151,17968.1158,22369.4812,51127.4736
10/16/2014,12603.617,20827.1784,9980.8249,8000.2165,50250.7645,19040.1782,7505.289,18464.5208,15343.3891,18172.2989,22466.1096,50171.8199
10/15/2014,12779.8914,21791.0117,10451.6186,8057.772,51522.9358,19717.7646,7572.3005,19497.501,15590.8632,18308.421,23045.8802,50649.6467
10/14/2014,12603.617,21791.0117,10639.936,7942.661,51522.9358,19853.2819,7639.312,19497.501,15013.4238,18172.2989,23239.1371,51605.3004
10/13/2014,12779.8914,22419.5985,11016.5709,8057.772,51522.9358,20124.3165,7706.3236,20013.9911,15343.3891,18376.482,23577.3366,52083.1273
10/10/2014,12868.0285,21791.0117,11016.5709,7885.1055,51840.9786,20259.8338,7706.3236,19691.1848,15508.3718,18376.482,23480.7081,52560.9542
10/9/2014,12779.8914,22000.5406,11016.5709,7885.1055,52159.0214,20598.627,7706.3236,20078.5524,15673.3545,18512.6041,23625.6508,52560.9542
10/8/2014,12868.0285,22210.0696,11110.7297,7885.1055,52159.0214,20734.1443,7773.3351,20272.2362,15508.3718,18376.482,24108.7929,52560.9542
10/7/2014,12868.0285,22419.5985,10828.2535,7885.1055,52159.0214,20937.4202,7773.3351,20401.3587,15673.3545,18512.6041,24398.6782,50649.6467
10/6/2014,12868.0285,22419.5985,10828.2535,7942.661,52477.0642,21140.6961,7840.3466,20530.4812,15755.8458,18512.6041,24640.2493,51127.4736
10/3/2014,12868.0285,22419.5985,11110.7297,7827.5499,52159.0214,21140.6961,7840.3466,20465.9199,15508.3718,18716.7873,24157.1071,51127.4736
10/2/2014,12956.1657,22629.1275,11110.7297,7885.1055,52159.0214,21005.1788,7773.3351,20336.7974,15755.8458,18648.7262,23673.965,51605.3004
10/1/2014,12691.7542,22419.5985,10922.4122,7827.5499,52795.107,21005.1788,7907.3581,20013.9911,15755.8458,17968.1158,23915.5361,51127.4736
9/30/2014,12691.7542,21791.0117,10828.2535,7827.5499,52159.0214,20463.1097,7840.3466,19949.4299,15755.8458,17763.9326,23190.8229,50171.8199
9/29/2014,12779.8914,21791.0117,10922.4122,7769.9944,51840.9786,19988.7992,7773.3351,19820.3073,15673.3545,17831.9937,23432.3939,50171.8199
9/26/2014,12868.0285,22000.5406,10922.4122,7827.5499,52477.0642,20056.5578,7907.3581,18851.8884,15425.8805,17968.1158,24881.8204,50649.6467
9/25/2014,12868.0285,22419.5985,11016.5709,7827.5499,53113.1498,20327.5924,7974.3696,18593.6434,15508.3718,18036.1768,25123.3914,50649.6467
9/24/2014,12868.0285,22000.5406,11016.5709,7827.5499,52795.107,20327.5924,7907.3581,18270.8371,15425.8805,18172.2989,26814.3889,50649.6467
9/23/2014,12868.0285,22000.5406,10828.2535,7769.9944,52477.0642,20192.0751,8041.3811,18206.2758,15838.3372,18240.3599,27055.96,51605.3004
9/22/2014,12779.8914,22210.0696,10639.936,7712.4389,52477.0642,19650.006,7974.3696,18143.9255,15343.3891,18240.3599,26331.2468,51605.3004
9/19/2014,12779.8914,22629.1275,10545.7773,7769.9944,53431.1927,19514.4887,7907.3581,18580.3773,15260.8978,17900.0547,26331.2468,50649.6467
9/18/2014,12779.8914,23048.1854,10922.4122,7827.5499,52795.107,19446.7301,7974.3696,18455.6768,15755.8458,18580.6652,26331.2468,51127.4736
9/17/2014,12868.0285,23676.7723,11016.5709,7885.1055,52477.0642,19582.2473,7907.3581,19266.2302,15673.3545,18512.6041,26331.2468,51127.4736
9/16/2014,12868.0285,23467.2433,10828.2535,7827.5499,52795.107,19717.7646,7840.3466,18019.225,15838.3372,18648.7262,26331.2468,51605.3004
9/15/2014,12868.0285,23467.2433,10922.4122,7827.5499,53113.1498,19717.7646,7907.3581,18019.225,16085.8112,18920.9704,26331.2468,51605.3004
9/12/2014,12868.0285,23467.2433,10922.4122,7885.1055,52795.107,19378.9714,7840.3466,18206.2758,16250.7939,19397.3977,26814.3889,52083.1273
9/11/2014,12868.0285,23257.7144,10828.2535,7885.1055,52795.107,19107.9369,7840.3466,18143.9255,16333.2852,19397.3977,26331.2468,52083.1273
9/10/2014,12868.0285,23467.2433,11110.7297,7885.1055,52795.107,19175.6955,7840.3466,17956.8748,16498.2679,19465.4587,26572.8179,52083.1273
9/9/2014,12868.0285,23257.7144,11110.7297,7767.2005,53113.1498,19040.1782,7907.3581,17832.1742,16168.3025,19465.4587,26814.3889,52560.9542
9/8/2014,13044.3029,24514.8881,11487.3646,7878.9587,53431.1927,19717.7646,8108.3926,18330.9763,16250.7939,19941.8861,27297.5311,53038.781
9/5/2014,13132.4401,24305.3592,11487.3646,7934.8379,53431.1927,19650.006,8175.4041,18081.5753,16168.3025,19941.8861,26814.3889,53038.781
9/4/2014,13132.4401,23886.3012,11487.3646,7934.8379,54067.2783,19514.4887,8108.3926,17894.5245,16085.8112,19601.5808,27780.6732,53038.781
9/3/2014,13396.8516,23886.3012,11204.8884,7990.717,54067.2783,19785.5233,8175.4041,17956.8748,16085.8112,19261.2756,28022.2443,53516.6079
8/29/2014,13044.3029,24095.8302,10922.4122,7823.0796,54067.2783,19921.0406,8041.3811,18081.5753,16003.3199,19057.0925,28263.8154,53038.781
8/28/2014,12868.0285,23886.3012,11016.5709,7767.2005,53113.1498,19785.5233,8041.3811,18081.5753,15673.3545,18716.7873,27055.96,53038.781
8/27/2014,12779.8914,23048.1854,11299.0471,7711.3213,53113.1498,19378.9714,7907.3581,17582.7732,15508.3718,18784.8483,27780.6732,53516.6079
8/26/2014,12956.1657,23048.1854,11487.3646,7767.2005,53749.2355,19243.4541,7840.3466,17520.4229,15590.8632,18989.0314,27780.6732,53516.6079
8/25/2014,12868.0285,22000.5406,11299.0471,7767.2005,54385.3211,18904.6609,7840.3466,17582.7732,15838.3372,18648.7262,26155.3077,53516.6079
8/22/2014,12779.8914,21791.0117,11204.8884,7711.3213,54385.3211,18836.9023,7907.3581,17395.7224,15673.3545,18512.6041,25667.9417,53994.4347
8/21/2014,12779.8914,21581.4827,11016.5709,7655.4422,53749.2355,18904.6609,7974.3696,17458.0727,15755.8458,18512.6041,25180.5757,53994.4347
8/20/2014,12779.8914,21791.0117,10828.2535,7711.3213,52795.107,18565.8677,7974.3696,17271.0219,15755.8458,18036.1768,25018.1204,53516.6079
8/19/2014,12779.8914,21791.0117,10828.2535,7655.4422,52159.0214,18430.3504,8041.3811,17083.9711,15838.3372,17559.7495,25343.031,54472.2616
8/18/2014,12779.8914,21585.4361,10639.936,7655.4422,52795.107,18498.1091,7974.3696,17208.6716,15838.3372,17559.7495,25343.031,54950.0884
8/15/2014,12868.0285,21174.2849,10734.0948,7655.4422,52795.107,18362.5918,7974.3696,16460.4685,15838.3372,17491.6885,25180.5757,55427.9153
8/14/2014,12868.0285,21379.8605,10734.0948,7711.3213,54703.3639,18362.5918,7974.3696,16585.169,16003.3199,17627.8105,25505.4864,55427.9153
8/13/2014,12868.0285,21174.2849,10734.0948,7655.4422,54385.3211,18294.8332,7974.3696,16585.169,15755.8458,17695.8716,25343.031,54472.2616
8/12/2014,12868.0285,20763.1337,10451.6186,7711.3213,54703.3639,18159.3159,8041.3811,16335.768,15590.8632,17559.7495,25505.4864,53755.5213
8/11/2014,12868.0285,20763.1337,10545.7773,7711.3213,55021.4067,18159.3159,8108.3926,16211.0675,15755.8458,17491.6885,24693.2097,54147.8974
8/8/2014,12868.0285,20763.1337,10545.7773,7655.4422,56293.578,18498.1091,8108.3926,16335.768,15920.8285,17627.8105,24693.2097,54932.6495
8/7/2014,12868.0285,20763.1337,10639.936,7711.3213,55657.4924,18769.1437,8108.3926,16522.8188,16085.8112,17695.8716,25018.1204,54932.6495
8/6/2014,12868.0285,20968.7093,10734.0948,7599.563,56293.578,18701.385,8108.3926,16335.768,16085.8112,17695.8716,25180.5757,54147.8974
8/5/2014,12956.1657,21174.2849,10734.0948,7655.4422,55975.5352,18836.9023,8175.4041,16335.768,16085.8112,17831.9937,24319.8874,53755.5213
8/4/2014,12868.0285,20557.5582,10545.7773,7543.6839,55975.5352,18430.3504,8175.4041,15961.6664,16085.8112,17627.8105,24635.7301,53755.5213
8/1/2014,12956.1657,20475.3279,10639.936,7543.6839,56293.578,18430.3504,8108.3926,15649.9151,16168.3025,17559.7495,23846.1233,52970.7692
7/31/2014,12956.1657,20763.1337,10828.2535,7599.563,56611.6208,18565.8677,8041.3811,15836.9659,16250.7939,17423.6274,23372.3593,53363.1452
7/30/2014,12779.8914,20516.443,10357.4599,7543.6839,56293.578,18294.8332,8041.3811,15649.9151,16168.3025,17423.6274,23056.5166,52970.7692
7/29/2014,12868.0285,20434.2128,10357.4599,7599.563,57883.792,18362.5918,8041.3811,15774.6157,16415.7766,17559.7495,23056.5166,53363.1452
7/28/2014,12868.0285,20557.5582,10357.4599,7599.563,56929.6636,18294.8332,7907.3581,15899.3162,16498.2679,17423.6274,22740.6739,52970.7692
7/25/2014,12868.0285,21174.2849,10639.936,7711.3213,57565.7492,18904.6609,8175.4041,16335.768,16580.7592,17559.7495,23056.5166,53363.1452
7/24/2014,13044.3029,21585.4361,10828.2535,7711.3213,58519.8777,19243.4541,8175.4041,16522.8188,16745.7419,17695.8716,22266.9099,53755.5213
7/23/2014,12868.0285,21174.2849,10639.936,7767.2005,58201.8349,19107.9369,8108.3926,16522.8188,16580.7592,17627.8105,22108.9885,53363.1452
7/22/2014,12868.0285,21379.8605,10734.0948,7711.3213,58201.8349,19243.4541,8108.3926,16522.8188,16663.2506,17559.7495,22108.9885,53755.5213
7/21/2014,12956.1657,20968.7093,10828.2535,7767.2005,58519.8777,19311.2128,8108.3926,16709.8696,16745.7419,17831.9937,22266.9099,54540.2734
7/18/2014,13044.3029,21585.4361,10922.4122,7823.0796,59155.9633,19175.6955,8108.3926,16709.8696,16828.2333,17831.9937,22108.9885,52186.017
7/17/2014,12868.0285,20310.8675,10922.4122,7767.2005,58519.8777,19175.6955,8175.4041,16398.1183,16663.2506,17627.8105,21793.1458,50616.5128
7/16/2014,12956.1657,20516.443,10828.2535,7823.0796,58519.8777,19107.9369,8108.3926,16398.1183,16745.7419,17763.9326,22108.9885,50616.5128
7/15/2014,12956.1657,20557.5582,10734.0948,7823.0796,57883.792,18836.9023,8175.4041,16460.4685,16745.7419,17559.7495,22108.9885,50616.5128
7/14/2014,12956.1657,20310.8675,10545.7773,7767.2005,57883.792,18362.5918,8175.4041,16335.768,16745.7419,17491.6885,21951.0672,50224.1367
7/11/2014,12868.0285,20023.0617,10357.4599,7767.2005,58201.8349,18294.8332,8108.3926,16148.7172,16580.7592,17491.6885,21951.0672,49831.7606
7/10/2014,12868.0285,20064.1768,10357.4599,7767.2005,58837.9205,18294.8332,8108.3926,16211.0675,16663.2506,17491.6885,21951.0672,49831.7606
7/9/2014,13044.3029,20434.2128,10451.6186,7823.0796,59474.0061,18701.385,8175.4041,16647.5193,16745.7419,17627.8105,22424.8312,50224.1367
7/8/2014,12956.1657,20516.443,10357.4599,7823.0796,59155.9633,18294.8332,8242.4156,16709.8696,16828.2333,17831.9937,22582.7526,50616.5128
7/7/2014,12956.1657,20557.5582,10357.4599,7934.8379,58837.9205,18362.5918,8175.4041,16647.5193,16910.7246,17900.0547,22424.8312,50616.5128
7/4/2014,12956.1657,20351.9826,10451.6186,7878.9587,58201.8349,18430.3504,8041.3811,16709.8696,16828.2333,17763.9326,21003.5391,51008.8888
7/3/2014,12956.1657,19817.4861,10357.4599,7823.0796,58519.8777,18565.8677,8108.3926,16772.2198,16828.2333,17627.8105,20687.6964,49831.7606
7/2/2014,12779.8914,19324.1047,10074.9837,7767.2005,58837.9205,18565.8677,8041.3811,16647.5193,16745.7419,17627.8105,20371.8537,49047.0085
7/1/2014,12868.0285,19200.7593,10169.1424,7767.2005,58201.8349,18023.7986,8175.4041,16460.4685,16910.7246,17695.8716,20371.8537,47869.8803
6/30/2014,12779.8914,19159.6442,10169.1424,7711.3213,57565.7492,17820.5227,8175.4041,16148.7172,16993.2159,17831.9937,20213.9324,47869.8803
6/27/2014,12868.0285,19241.8744,10074.9837,7823.0796,58201.8349,17820.5227,8108.3926,16148.7172,16993.2159,17900.0547,20056.011,47869.8803
6/26/2014,12868.0285,19118.5291,10074.9837,7934.8379,58201.8349,17752.764,8175.4041,16148.7172,17075.7073,17968.1158,20371.8537,48262.2563
6/25/2014,12956.1657,19159.6442,10074.9837,7990.717,58519.8777,17481.7295,7974.3696,16211.0675,16993.2159,17900.0547,20371.8537,47869.8803
6/24/2014,13044.3029,18995.1837,10074.9837,7655.4422,58837.9205,17075.1776,7907.3581,15961.6664,16993.2159,17695.8716,20056.011,47477.5042
6/23/2014,12956.1657,18871.8384,10074.9837,7543.6839,58519.8777,16939.6603,7974.3696,15649.9151,16993.2159,17831.9937,20056.011,47477.5042
6/20/2014,12956.1657,18995.1837,9698.3488,7543.6839,56293.578,17142.9363,8041.3811,15774.6157,17735.638,16947.2001,19740.1683,47477.5042
6/19/2014,12956.1657,18995.1837,9886.6662,7543.6839,60110.0917,17142.9363,7974.3696,15836.9659,17323.1813,17423.6274,20056.011,47477.5042
6/18/2014,13044.3029,19159.6442,9886.6662,7599.563,60746.1774,17413.9708,7907.3581,15961.6664,17323.1813,17695.8716,20529.7751,47869.8803
6/17/2014,12956.1657,19282.9896,9886.6662,7599.563,61700.3058,17617.2467,7974.3696,16273.4177,17323.1813,17044.8529,20371.8537,47869.8803
6/16/2014,12868.0285,19118.5291,9698.3488,7599.563,63290.5199,17210.6949,7840.3466,15774.6157,17323.1813,16988.0367,20529.7751,47869.8803
6/13/2014,12956.1657,19324.1047,9792.5075,7711.3213,62654.4342,17210.6949,7974.3696,15712.2654,16993.2159,17101.6691,20371.8537,47869.8803
6/12/2014,12868.0285,19365.2198,9397.0408,7655.4422,62972.4771,16871.9017,7907.3581,15712.2654,17075.7073,16931.2205,20529.7751,48262.2563
6/11/2014,12868.0285,19118.5291,9415.8726,7599.563,62336.3914,16939.6603,7974.3696,15649.9151,17158.1986,16533.5073,20687.6964,47869.8803
6/10/2014,12779.8914,18460.6872,9415.8726,7543.6839,62654.4342,16736.3844,7840.3466,15213.4633,16663.2506,16249.4264,20687.6964,47869.8803
6/9/2014,12956.1657,18460.6872,9604.19,7543.6839,61700.3058,16939.6603,7776.0814,15836.9659,16663.2506,16363.0588,20845.6178,48654.6324
6/6/2014,12868.0285,18501.8023,9415.8726,7543.6839,62018.3486,17210.6949,7840.3466,15525.2146,16745.7419,16363.0588,20529.7751,48654.6324
6/5/2014,12868.0285,18172.8814,9152.2282,7431.9256,61700.3058,16262.0739,7776.0814,14527.6105,16663.2506,15851.7132,20529.7751,48654.6324
6/4/2014,12779.8914,18255.1116,9227.5551,7431.9256,62972.4771,16126.5566,7776.0814,14215.8592,16745.7419,16192.6103,20371.8537,48654.6324
6/3/2014,12868.0285,18584.0326,9604.19,7487.8048,63290.5199,16600.8671,7776.0814,14589.9607,16745.7419,16419.875,21161.4604,48654.6324
6/2/2014,13044.3029,18666.2628,9604.19,7487.8048,62654.4342,16533.1085,7776.0814,14527.6105,16415.7766,16476.6911,21319.3818,48654.6324
5/30/2014,13132.4401,18995.1837,9604.19,7711.3213,62654.4342,17075.1776,7711.8163,15026.4126,16910.7246,16476.6911,21635.2245,48262.2563
5/29/2014,13044.3029,18954.0686,9604.19,7655.4422,61700.3058,17142.9363,8097.4071,15026.4126,16828.2333,16249.4264,21161.4604,48262.2563
5/28/2014,13044.3029,18912.9535,9792.5075,7543.6839,60428.1346,17481.7295,8097.4071,15338.1639,16498.2679,16419.875,21003.5391,48262.2563
5/27/2014,13044.3029,18748.493,9604.19,7543.6839,58837.9205,17278.4535,8097.4071,15213.4633,15508.3718,16192.6103,21161.4604,48654.6324
5/26/2014,12868.0285,18584.0326,9604.19,7431.9256,57883.792,16736.3844,8033.142,14402.91,15095.9151,15510.8161,21161.4604,48262.2563
5/23/2014,12956.1657,18666.2628,9604.19,7487.8048,56929.6636,16871.9017,7968.8768,14402.91,15095.9151,14942.6544,21003.5391,49047.0085
5/22/2014,12868.0285,18830.7233,9227.5551,7487.8048,56929.6636,16871.9017,7968.8768,14402.91,15095.9151,15340.3676,20845.6178,49439.3845
5/21/2014,13220.5773,18995.1837,9133.3964,7487.8048,57565.7492,17210.6949,8097.4071,14589.9607,15178.4065,15454,21161.4604,49047.0085
5/20/2014,12603.617,18255.1116,9171.0599,7376.0465,58519.8777,16126.5566,8097.4071,14153.5089,15013.4238,15510.8161,21003.5391,48262.2563
5/19/2014,12603.617,18090.6512,9246.3869,7376.0465,58837.9205,16058.798,8161.6722,13966.4581,15013.4238,15567.6323,21161.4604,47869.8803
5/16/2014,12685.9936,18090.6512,8869.752,7320.1673,58201.8349,15516.7289,8161.6722,13654.7068,15013.4238,15340.3676,20529.7751,47477.5042
5/15/2014,12521.2404,17062.7733,8813.2567,7264.2882,58201.8349,14839.1425,7840.3466,12781.8032,15673.3545,14715.3897,20371.8537,47085.1281
5/14/2014,12850.7467,17761.7303,8850.9202,7431.9256,57565.7492,15110.177,7711.8163,13155.9048,15838.3372,14772.2058,20371.8537,48654.6324
5/13/2014,12274.1107,16774.9675,8342.4631,7264.2882,57247.7064,14297.0733,7326.2255,12345.3514,15260.8978,13806.3309,19740.1683,47477.5042
5/12/2014,12274.1107,17720.6151,8285.9679,7208.4091,57883.792,15110.177,7326.2255,13218.255,15260.8978,13522.25,19740.1683,47869.8803
5/9/2014,12768.3702,19036.2989,8700.2663,7431.9256,57247.7064,16194.3153,7583.286,14153.5089,15673.3545,14431.3088,20213.9324,50186.1648
5/8/2014,12274.1107,19529.6803,8285.9679,7208.4091,55339.4495,16329.8326,7647.5512,14091.1587,15590.8632,14147.2279,19740.1683,48255.9277
5/7/2014,12933.1233,20968.7093,8907.4155,7655.4422,59474.0061,17549.4881,7583.286,15088.7628,16003.3199,15169.9191,20371.8537,51730.3545
5/6/2014,12768.3702,20886.4791,9020.4059,7599.563,58201.8349,17413.9708,7454.7558,15275.8136,15838.3372,15056.2867,20056.011,51344.3071
5/5/2014,12768.3702,21207.8095,9095.7329,7711.3213,57883.792,17956.04,7776.0814,15587.5649,16003.3199,15397.1838,20213.9324,52888.4968
4/29/2014,13015.4999,22011.1357,9359.3774,7823.0796,61064.2202,18565.8677,7840.3466,16647.5193,16250.7939,16363.0588,20529.7751,53660.5916
4/28/2014,13015.4999,22011.1357,9284.0504,7823.0796,59474.0061,18633.6264,7968.8768,16647.5193,16003.3199,16192.6103,20687.6964,53660.5916
4/25/2014,13015.4999,21689.8052,9340.5456,7878.9587,61382.263,18972.4196,8033.142,16959.2706,16580.7592,16476.6911,21161.4604,54432.6864
4/24/2014,13097.8765,21047.1443,8945.079,7823.0796,60746.1774,18769.1437,7904.6117,16834.5701,16580.7592,16476.6911,21161.4604,53660.5916
4/23/2014,13180.2531,21047.1443,8842.7325,7934.8379,60428.1346,18633.6264,7904.6117,16772.2198,16663.2506,16476.6911,21161.4604,53660.5916
4/22/2014,13180.2531,21529.14,8842.7325,8046.5962,58837.9205,19107.9369,7968.8768,17208.6716,16085.8112,16476.6911,20845.6178,54046.639
4/21/2014,12850.7467,20886.4791,8285.0827,7767.2005,57247.7064,18498.1091,7711.8163,16148.7172,15920.8285,16192.6103,20371.8537,53660.5916
4/18/2014,13015.4999,21689.8052,8285.0827,7767.2005,56929.6636,18972.4196,7711.8163,17146.3214,15755.8458,16419.875,20529.7751,54046.639
4/17/2014,13262.6297,22493.1313,8603.7398,8158.3544,60746.1774,19582.2473,7840.3466,18081.5753,16003.3199,16703.9558,21003.5391,54432.6864
4/16/2014,13180.2531,22171.8009,8603.7398,8158.3544,60110.0917,18904.6609,7904.6117,17769.824,15673.3545,16703.9558,20845.6178,54432.6864
4/15/2014,13345.0062,22653.7966,8683.404,8325.9919,61382.263,19650.006,8033.142,18143.9255,16003.3199,17044.8529,21477.3031,54432.6864
4/14/2014,13592.136,22975.127,9081.7253,8605.3876,61064.2202,20801.9029,8418.7328,19016.8292,16003.3199,17442.5661,21635.2245,54818.7339
4/11/2014,13674.5126,22653.7966,8922.3968,8661.2667,62336.3914,20869.6615,8418.7328,19141.5297,16003.3199,17613.0147,21793.1458,55204.7813
4/10/2014,13839.2657,22493.1313,9081.7253,8661.2667,61700.3058,21140.6961,8290.2025,19203.8799,16250.7939,17726.647,22266.9099,55590.8287
4/8/2014,13756.8891,22653.7966,9002.061,8773.025,61064.2202,21343.972,8354.4677,18642.7276,16003.3199,17897.0955,22424.8312,56748.971
4/7/2014,13756.8891,22332.4661,9081.7253,8773.025,60110.0917,21343.972,8290.2025,18330.9763,16085.8112,17840.2794,23056.5166,57135.0184
4/4/2014,13839.2657,21850.4704,8842.7325,8717.1459,59474.0061,21276.2134,8225.9374,18143.9255,16250.7939,17783.4632,23214.4379,55976.8761
4/3/2014,13839.2657,22011.1357,8364.747,8828.9041,59474.0061,21343.972,8225.9374,18206.2758,16250.7939,17783.4632,23214.4379,55590.8287
4/2/2014,13674.5126,21850.4704,8285.0827,8661.2667,59155.9633,21208.4547,8161.6722,17956.8748,16168.3025,17726.647,22898.5953,54432.6864
4/1/2014,13674.5126,22171.8009,8285.0827,8661.2667,60428.1346,21208.4547,8225.9374,18143.9255,16168.3025,17669.8308,22898.5953,54432.6864
3/31/2014,13921.6423,22493.1313,8444.4112,8884.7833,61700.3058,21276.2134,8418.7328,18580.3773,16415.7766,17499.3823,23214.4379,54432.6864
3/28/2014,14086.3955,22653.7966,8444.4112,8996.5416,63290.5199,21615.0066,8354.4677,18268.626,16745.7419,17499.3823,23372.3593,54432.6864
3/27/2014,14004.0189,21850.4704,8364.747,8940.6624,61700.3058,21343.972,8290.2025,17769.824,16745.7419,17272.1176,23530.2806,54046.639
3/26/2014,14086.3955,21850.4704,8205.4185,8828.9041,62018.3486,21479.4893,8161.6722,17458.0727,16580.7592,17272.1176,23214.4379,54046.639
